Date,Value
2010.09.26,2964.27664900
2010.09.27,2963.95234000
2010.09.28,3007.35072500
2010.09.29,3048.01959100
2010.09.30,3074.25137300
2010.10.01,3141.75829000
2010.10.02,3133.91149767
2010.10.03,3126.06470533
2010.10.04,3118.21791300
2010.10.05,3182.34980100
2010.10.06,3216.27081600
2010.10.07,3221.79192900
2010.10.08,3290.05352200
2010.10.09,3310.82465333
2010.10.10,3331.59578467
2010.10.11,3352.36691600
2010.10.12,3411.43303300
2010.10.13,3518.02739900
2010.10.14,3564.77544400
2010.10.15,3560.17114500
2010.10.16,3571.67530133
2010.10.17,3583.17945767
2010.10.18,3594.68361400
2010.10.19,3512.21835700
2010.10.20,3503.99947100
2010.10.21,3482.75232500
2010.10.22,3482.07225400
2010.10.23,3487.89164700
2010.10.24,3493.71104000
2010.10.25,3499.53043300
2010.10.26,3489.75952300
2010.10.27,3419.75659700
2010.10.28,3349.10531300
2010.10.29,3307.30293800
2010.10.30,3292.91042300
2010.10.31,3278.51790800
2010.11.01,3264.12539300
2010.11.02,3287.03796500
2010.11.03,3314.29302400
2010.11.04,3429.07463500
2010.11.05,3541.46753900
2010.11.06,3564.54707067
2010.11.07,3587.62660233
2010.11.08,3610.70613400
2010.11.09,3583.15160200
2010.11.10,3578.22671900
2010.11.11,3517.12481100
2010.11.12,3352.39705500
2010.11.13,3297.97898300
2010.11.14,3243.56091100
2010.11.15,3189.14283900
2010.11.16,2926.66476900
2010.11.17,2721.21269600
2010.11.18,2629.69511000
2010.11.19,2570.29909900
2010.11.20,2551.05407067
2010.11.21,2531.80904233
2010.11.22,2512.56401400
2010.11.23,2371.03769600
2010.11.24,2343.07750500
2010.11.25,2300.31683000
2010.11.26,2257.55615500
2010.11.27,2222.25331000
2010.11.28,2186.95046500
2010.11.29,2151.64762000
2010.11.30,2005.68758400
2010.12.01,1960.76331500
2010.12.02,1979.89924900
2010.12.03,2027.16097600
2010.12.04,2038.70196667
2010.12.05,2050.24295733
2010.12.06,2061.78394800
2010.12.07,2086.37766900
2010.12.08,2066.42341300
2010.12.09,2059.28040600
2010.12.10,2088.67673400
2010.12.11,2089.35689267
2010.12.12,2090.03705133
2010.12.13,2090.71721000
2010.12.14,2067.80823100
2010.12.15,1994.83201300
2010.12.16,1981.06318600
2010.12.17,1982.03552400
2010.12.18,1980.02591433
2010.12.19,1978.01630467
2010.12.20,1976.00669500
2010.12.21,2021.07201200
2010.12.22,2088.14749900
2010.12.23,2133.25630200
2010.12.24,2145.44423850
2010.12.25,2157.63217500
2010.12.26,2169.82011150
2010.12.27,2182.00804800
2010.12.28,2210.28075000
2010.12.29,2257.60250600
2010.12.30,2292.62459600
2010.12.31,2328.90535900
2011.01.01,2361.81386767
2011.01.02,2394.72237633
2011.01.03,2427.63088500
2011.01.04,2462.85305500
2011.01.05,2514.30374500
2011.01.06,2518.57256700
2011.01.07,2495.92954600
2011.01.08,2488.51640267
2011.01.09,2481.10325933
2011.01.10,2473.69011600
2011.01.11,2473.40695300
2011.01.12,2526.44781300
2011.01.13,2548.96551000
2011.01.14,2582.62331300
2011.01.15,2590.78938925
2011.01.16,2598.95546550
2011.01.17,2607.12154175
2011.01.18,2615.28761800
2011.01.19,2551.03916100
2011.01.20,2425.40153400
2011.01.21,2318.25435500
2011.01.22,2305.98698533
2011.01.23,2293.71961567
2011.01.24,2281.45224600
2011.01.25,2221.12918100
2011.01.26,2221.59731500
2011.01.27,2199.43958300
2011.01.28,2053.79752400
2011.01.29,2030.49987467
2011.01.30,2007.20222533
2011.01.31,1983.90457600
2011.02.01,2016.37658200
2011.02.02,1994.70826500
2011.02.03,1954.45831200
2011.02.04,1885.47231100
2011.02.05,1883.21884700
2011.02.06,1880.96538300
2011.02.07,1878.71191900
2011.02.08,1874.73822300
2011.02.09,1805.11702300
2011.02.10,1717.61531100
2011.02.11,1703.26327200
2011.02.12,1693.30083500
2011.02.13,1683.33839800
2011.02.14,1673.37596100
2011.02.15,1586.00543100
2011.02.16,1580.32360000
2011.02.17,1609.56401700
2011.02.18,1653.91675400
2011.02.19,1630.26725525
2011.02.20,1606.61775650
2011.02.21,1582.96825775
2011.02.22,1559.31875900
2011.02.23,1398.64088100
2011.02.24,1237.61809000
2011.02.25,1189.75551300
2011.02.26,1194.06508633
2011.02.27,1198.37465967
2011.02.28,1202.68423300
2011.03.01,1131.72486700
2011.03.02,1109.69598400
2011.03.03,1185.51281000
2011.03.04,1178.80863200
2011.03.05,1150.06659367
2011.03.06,1121.32455533
2011.03.07,1092.58251700
2011.03.08,1095.69627500
2011.03.09,1060.33005800
2011.03.10,918.24029130
2011.03.11,801.31233960
2011.03.12,743.16901947
2011.03.13,685.02569933
2011.03.14,626.88237920
2011.03.15,378.16035120
2011.03.16,66.16221542
2011.03.17,-126.77700170
2011.03.18,-219.45614730
2011.03.19,-212.42061023
2011.03.20,-205.38507317
2011.03.21,-198.34953610
2011.03.22,-227.91163590
2011.03.23,-266.64767290
2011.03.24,-244.88374630
2011.03.25,-176.15117030
2011.03.26,-164.13546750
2011.03.27,-152.11976470
2011.03.28,-140.10406190
2011.03.29,-51.98326397
2011.03.30,95.06993460
2011.03.31,217.92506970
2011.04.01,383.57658490
2011.04.02,449.98130573
2011.04.03,516.38602657
2011.04.04,582.79074740
2011.04.05,737.45490260
2011.04.06,891.45548080
2011.04.07,959.16869780
2011.04.08,967.91765480
2011.04.09,944.31457813
2011.04.10,920.71150147
2011.04.11,897.10842480
2011.04.12,742.93099100
2011.04.13,610.49463020
2011.04.14,483.30906850
2011.04.15,432.14886790
2011.04.16,380.96462930
2011.04.17,329.78039070
2011.04.18,278.59615210
2011.04.19,198.81559930
2011.04.20,234.35914860
2011.04.21,316.77708760
2011.04.22,324.16045070
2011.04.23,331.54381380
2011.04.24,338.92717690
2011.04.25,346.31054000
2011.04.26,442.63008910
2011.04.27,533.02015310
2011.04.28,611.33855700
2011.04.29,687.24409970
2011.04.30,700.24843917
2011.05.01,713.25277863
2011.05.02,726.25711810
2011.05.03,687.78196330
2011.05.04,569.49679610
2011.05.05,406.26549410
2011.05.06,318.57140350
2011.05.07,314.58096867
2011.05.08,310.59053383
2011.05.09,306.60009900
2011.05.10,393.03163320
2011.05.11,367.16543670
2011.05.12,349.01401150
2011.05.13,244.79947300
2011.05.14,189.99033038
2011.05.15,135.18118775
2011.05.16,80.37204513
2011.05.17,-107.66526590
2011.05.18,-179.54884050
2011.05.19,-209.16155260
2011.05.20,-303.68461360
2011.05.21,-365.53421167
2011.05.22,-427.38380973
2011.05.23,-489.23340780
2011.05.24,-652.98145970
2011.05.25,-737.82113690
2011.05.26,-740.51995510
2011.05.27,-666.82484500
2011.05.28,-628.90148413
2011.05.29,-590.97812325
2011.05.30,-553.05476237
2011.05.31,-515.13140150
2011.06.01,-498.60785040
2011.06.02,-487.43717490
2011.06.03,-560.54906150
2011.06.04,-616.16836743
2011.06.05,-671.78767337
2011.06.06,-727.40697930
2011.06.07,-841.58346400
2011.06.08,-1021.04644100
2011.06.09,-1123.98205400
2011.06.10,-1314.17209400
2011.06.11,-1381.26930133
2011.06.12,-1448.36650867
2011.06.13,-1515.46371600
2011.06.14,-1574.89073500
2011.06.15,-1734.57638300
2011.06.16,-1894.13473000
2011.06.17,-1977.83644300
2011.06.18,-1978.67837033
2011.06.19,-1979.52029767
2011.06.20,-1980.36222500
2011.06.21,-1862.06995800
2011.06.22,-1809.01971900
2011.06.23,-1799.71666700
2011.06.24,-1820.61397400
2011.06.25,-1803.73534967
2011.06.26,-1786.85672533
2011.06.27,-1769.97810100
2011.06.28,-1628.68454000
2011.06.29,-1438.38512200
2011.06.30,-1192.53719400
2011.07.01,-874.87453020
2011.07.02,-813.53054255
2011.07.03,-752.18655490
2011.07.04,-690.84256725
2011.07.05,-629.49857960
2011.07.06,-420.50464900
2011.07.07,-150.66231500
2011.07.08,1.40619207
2011.07.09,4.71003961
2011.07.10,8.01388714
2011.07.11,11.31773468
2011.07.12,-23.76448507
2011.07.13,-5.59096053
2011.07.14,-73.02464224
2011.07.15,-93.11531689
2011.07.16,-136.95263363
2011.07.17,-180.78995036
2011.07.18,-224.62726710
2011.07.19,-242.79684830
2011.07.20,-272.41785590
2011.07.21,-200.48172810
2011.07.22,-167.17393020
2011.07.23,-190.63591793
2011.07.24,-214.09790567
2011.07.25,-237.55989340
2011.07.26,-358.55209240
2011.07.27,-590.55766220
2011.07.28,-818.41963590
2011.07.29,-1070.99952500
2011.07.30,-1136.48312767
2011.07.31,-1201.96673033
2011.08.01,-1267.45033300
2011.08.02,-1537.07852200
2011.08.03,-1767.97523100
2011.08.04,-2098.45204100
2011.08.05,-2439.96745400
2011.08.06,-2583.26606733
2011.08.07,-2726.56468067
2011.08.08,-2869.86329400
2011.08.09,-3083.97492100
2011.08.10,-3351.87048700
2011.08.11,-3433.96184400
2011.08.12,-3439.13014500
2011.08.13,-3390.52122733
2011.08.14,-3341.91230967
2011.08.15,-3293.30339200
2011.08.16,-3246.35500100
2011.08.17,-3157.88235100
2011.08.18,-3205.19882400
2011.08.19,-3304.42841500
2011.08.20,-3331.40146733
2011.08.21,-3358.37451967
2011.08.22,-3385.34757200
2011.08.23,-3326.10671400
2011.08.24,-3196.32524700
2011.08.25,-3146.48046600
2011.08.26,-2981.13077600
2011.08.27,-2886.03756333
2011.08.28,-2790.94435067
2011.08.29,-2695.85113800
2011.08.30,-2397.45779100
2011.08.31,-2079.99419000
2011.09.01,-1865.36284100
2011.09.02,-1791.62622300
2011.09.03,-1794.10048825
2011.09.04,-1796.57475350
2011.09.05,-1799.04901875
2011.09.06,-1801.52328400
2011.09.07,-1675.57765400
2011.09.08,-1659.81625200
2011.09.09,-1756.89117300
2011.09.10,-1789.66270667
2011.09.11,-1822.43424033
2011.09.12,-1855.20577400
2011.09.13,-1858.53872900
2011.09.14,-1776.64571200
2011.09.15,-1614.34395400
2011.09.16,-1460.75423100
2011.09.17,-1447.16323600
2011.09.18,-1433.57224100
2011.09.19,-1419.98124600
2011.09.20,-1413.72043800
2011.09.21,-1520.79884600
2011.09.22,-1730.59688900
2011.09.23,-1856.32123300
2011.09.24,-1864.02546867
2011.09.25,-1871.72970433
2011.09.26,-1879.43394000
2011.09.27,-1788.49813500
2011.09.28,-1819.50553100
2011.09.29,-1766.76932600
2011.09.30,-1820.84602500
2011.10.01,-1877.57314100
2011.10.02,-1934.30025700
2011.10.03,-1991.02737300
2011.10.04,-2102.37728800
2011.10.05,-2112.41957900
2011.10.06,-1999.39364000
2011.10.07,-1952.45949400
2011.10.08,-1892.11249633
2011.10.09,-1831.76549867
2011.10.10,-1771.41850100
2011.10.11,-1617.87136000
2011.10.12,-1487.19919800
2011.10.13,-1418.78850300
2011.10.14,-1248.05341700
2011.10.15,-1234.16382833
2011.10.16,-1220.27423967
2011.10.17,-1206.38465100
2011.10.18,-1056.27593200
2011.10.19,-1012.20159900
2011.10.20,-966.70703510
2011.10.21,-806.12564830
2011.10.22,-724.36641030
2011.10.23,-642.60717230
2011.10.24,-560.84793430
2011.10.25,-460.53124910
2011.10.26,-274.65782710
2011.10.27,3.58723793
2011.10.28,220.36883230
2011.10.29,245.16763863
2011.10.30,269.96644497
2011.10.31,294.76525130
2011.11.01,237.60036330
2011.11.02,292.33638230
2011.11.03,426.22399660
2011.11.04,485.06678680
2011.11.05,497.52853737
2011.11.06,509.99028793
2011.11.07,522.45203850
2011.11.08,628.10416860
2011.11.09,582.99621890
2011.11.10,598.21394080
2011.11.11,722.08402340
2011.11.12,724.73352357
2011.11.13,727.38302373
2011.11.14,730.03252390
2011.11.15,777.82832910
2011.11.16,718.85460100
2011.11.17,561.53779040
2011.11.18,450.77422850
2011.11.19,379.07198960
2011.11.20,307.36975070
2011.11.21,235.66751180
2011.11.22,-11.77706845
2011.11.23,-348.38329920
2011.11.24,-498.61150465
2011.11.25,-648.83971010
2011.11.26,-697.87172100
2011.11.27,-746.90373190
2011.11.28,-795.93574280
2011.11.29,-919.32317210
2011.11.30,-899.62280820
2011.12.01,-906.63088310
2011.12.02,-870.43963270
2011.12.03,-828.89106027
2011.12.04,-787.34248783
2011.12.05,-745.79391540
2011.12.06,-628.59285760
2011.12.07,-511.84298890
2011.12.08,-516.76263610
2011.12.09,-406.03512140
2011.12.10,-403.18438783
2011.12.11,-400.33365427
2011.12.12,-397.48292070
2011.12.13,-460.33337450
2011.12.14,-574.86884560
2011.12.15,-627.87232920
2011.12.16,-631.25094600
2011.12.17,-658.76176687
2011.12.18,-686.27258773
2011.12.19,-713.78340860
2011.12.20,-659.42974710
2011.12.21,-572.91021780
2011.12.22,-415.47146920
2011.12.23,-216.23398170
2011.12.24,-171.43917629
2011.12.25,-126.64437089
2011.12.26,-81.84956548
2011.12.27,-37.05476007
2011.12.28,23.42874826
2011.12.29,166.12500410
2011.12.30,284.54967790
2011.12.31,331.29476483
2012.01.01,378.03985175
2012.01.02,424.78493867
2012.01.03,471.53002560
2012.01.04,631.19057270
2012.01.05,801.09438760
2012.01.06,935.60667750
2012.01.07,987.53333567
2012.01.08,1039.45999383
2012.01.09,1091.38665200
2012.01.10,1305.62159700
2012.01.11,1495.81436700
2012.01.12,1687.90011300
2012.01.13,1802.69392600
2012.01.14,1834.64023600
2012.01.15,1866.58654600
2012.01.16,1898.53285600
2012.01.17,1930.47916600
2012.01.18,2121.13315000
2012.01.19,2324.43664100
2012.01.20,2515.03894300
2012.01.21,2575.01886733
2012.01.22,2634.99879167
2012.01.23,2694.97871600
2012.01.24,2852.15232900
2012.01.25,3056.42500600
2012.01.26,3218.14601900
2012.01.27,3387.07675600
2012.01.28,3417.57688800
2012.01.29,3448.07702000
2012.01.30,3478.57715200
2012.01.31,3569.91710500
2012.02.01,3732.71317900
2012.02.02,3879.24025700
2012.02.03,4075.77470700
2012.02.04,4117.67740067
2012.02.05,4159.58009433
2012.02.06,4201.48278800
2012.02.07,4313.40578400
2012.02.08,4415.08291600
2012.02.09,4483.69144900
2012.02.10,4444.63328800
2012.02.11,4451.41065667
2012.02.12,4458.18802533
2012.02.13,4464.96539400
2012.02.14,4423.57451800
2012.02.15,4346.51744600
2012.02.16,4339.75106200
2012.02.17,4339.71704800
2012.02.18,4335.21013150
2012.02.19,4330.70321500
2012.02.20,4326.19629850
2012.02.21,4321.68938200
2012.02.22,4256.16728000
2012.02.23,4249.41504600
2012.02.24,4239.69481100
2012.02.25,4230.74171933
2012.02.26,4221.78862767
2012.02.27,4212.83553600
2012.02.28,4174.85667800
2012.02.29,4078.26047200
2012.03.01,4031.02941300
2012.03.02,3924.34171000
2012.03.03,3878.96181200
2012.03.04,3833.58191400
2012.03.05,3788.20201600
2012.03.06,3531.31156700
2012.03.07,3384.11367500
2012.03.08,3333.48891000
2012.03.09,3277.08729100
2012.03.10,3250.70101733
2012.03.11,3224.31474367
2012.03.12,3197.92847000
2012.03.13,3201.40803600
2012.03.14,3119.97602400
2012.03.15,3066.50177500
2012.03.16,2996.39878200
2012.03.17,2986.02543133
2012.03.18,2975.65208067
2012.03.19,2965.27873000
2012.03.20,2876.49469100
2012.03.21,2786.95186500
2012.03.22,2628.05798900
2012.03.23,2547.36343500
2012.03.24,2547.86988133
2012.03.25,2548.37632767
2012.03.26,2548.88277400
2012.03.27,2515.53739500
2012.03.28,2431.44941000
2012.03.29,2319.84693500
2012.03.30,2241.22758400
2012.03.31,2241.55235633
2012.04.01,2241.87712867
2012.04.02,2242.20190100
2012.04.03,2191.32393300
2012.04.04,2048.46665000
2012.04.05,1900.18134000
2012.04.06,1845.06012850
2012.04.07,1789.93891700
2012.04.08,1734.81770550
2012.04.09,1679.69649400
2012.04.10,1379.83346800
2012.04.11,1203.45141300
2012.04.12,1145.07749900
2012.04.13,1013.99241500
2012.04.14,983.44317867
2012.04.15,952.89394233
2012.04.16,922.34470600
2012.04.17,926.27419140
2012.04.18,878.25253050
2012.04.19,810.70274770
2012.04.20,801.04416970
2012.04.21,775.18973470
2012.04.22,749.33529970
2012.04.23,723.48086470
2012.04.24,708.99683460
2012.04.25,779.56800470
2012.04.26,892.30851510
2012.04.27,1040.09010900
2012.04.28,1071.12437967
2012.04.29,1102.15865033
2012.04.30,1133.19292100
2012.05.01,1254.42986100
2012.05.02,1337.61529500
2012.05.03,1345.95076500
2012.05.04,1274.54783800
2012.05.05,1258.24042400
2012.05.06,1241.93301000
2012.05.07,1225.62559600
2012.05.08,1149.76895100
2012.05.09,1028.11267500
2012.05.10,958.50599550
2012.05.11,858.24975460
2012.05.12,794.11297637
2012.05.13,729.97619813
2012.05.14,665.83941990
2012.05.15,457.34938660
2012.05.16,226.95366120
2012.05.17,-78.76945233
2012.05.18,-412.41886710
2012.05.19,-469.45491887
2012.05.20,-526.49097063
2012.05.21,-583.52702240
2012.05.22,-718.90686010
2012.05.23,-794.81208700
2012.05.24,-827.28699560
2012.05.25,-841.56660750
2012.05.26,-821.05441627
2012.05.27,-800.54222505
2012.05.28,-780.03003383
2012.05.29,-759.51784260
2012.05.30,-793.41855940
2012.05.31,-819.13657940
2012.06.01,-941.47980370
2012.06.02,-981.12848947
2012.06.03,-1020.77717523
2012.06.04,-1060.42586100
2012.06.05,-1080.12261100
2012.06.06,-971.66271970
2012.06.07,-885.92119860
2012.06.08,-741.78259210
2012.06.09,-728.40011827
2012.06.10,-715.01764443
2012.06.11,-701.63517060
2012.06.12,-576.80094940
2012.06.13,-529.58368550
2012.06.14,-420.91500640
2012.06.15,-262.89871070
2012.06.16,-207.39256860
2012.06.17,-151.88642651
2012.06.18,-96.38028441
2012.06.19,154.37487150
2012.06.20,370.69865550
2012.06.21,462.80199750
2012.06.22,601.28634490
2012.06.23,610.86890670
2012.06.24,620.45146850
2012.06.25,630.03403030
2012.06.26,681.41313110
2012.06.27,802.98519660
2012.06.28,926.31438670
2012.06.29,1145.67927200
2012.06.30,1228.18879900
2012.07.01,1310.69832600
2012.07.02,1393.20785300
2012.07.03,1690.12875000
2012.07.04,1805.98711200
2012.07.05,1921.84547400
2012.07.06,2062.75404500
2012.07.07,2095.29173100
2012.07.08,2127.82941700
2012.07.09,2160.36710300
2012.07.10,2187.72443200
2012.07.11,2207.47632700
2012.07.12,2175.22681500
2012.07.13,2242.57734800
2012.07.14,2254.53462100
2012.07.15,2266.49189400
2012.07.16,2278.44916700
2012.07.17,2354.72732600
2012.07.18,2447.67151600
2012.07.19,2527.05044100
2012.07.20,2536.33416900
2012.07.21,2509.43614133
2012.07.22,2482.53811367
2012.07.23,2455.64008600
2012.07.24,2305.81844500
2012.07.25,2180.79184900
2012.07.26,2138.24015000
2012.07.27,2195.66724700
2012.07.28,2208.39119100
2012.07.29,2221.11513500
2012.07.30,2233.83907900
2012.07.31,2233.80680000
2012.08.01,2188.41016700
2012.08.02,2105.95399500
2012.08.03,2127.42419800
2012.08.04,2144.39749900
2012.08.05,2161.37080000
2012.08.06,2178.34410100
2012.08.07,2259.93889700
2012.08.08,2324.00275300
2012.08.09,2387.10733700
2012.08.10,2443.47621900
2012.08.11,2442.35222333
2012.08.12,2441.22822767
2012.08.13,2440.10423200
2012.08.14,2425.92066200
2012.08.15,2444.11410600
2012.08.16,2517.64893100
2012.08.17,2608.03296100
2012.08.18,2625.26235467
2012.08.19,2642.49174833
2012.08.20,2659.72114200
2012.08.21,2677.76593100
2012.08.22,2650.45539600
2012.08.23,2562.05261200
2012.08.24,2522.15796800
2012.08.25,2505.61773133
2012.08.26,2489.07749467
2012.08.27,2472.53725800
2012.08.28,2442.29886400
2012.08.29,2433.98354300
2012.08.30,2355.90402600
2012.08.31,2340.51651900
2012.09.01,2342.28929375
2012.09.02,2344.06206850
2012.09.03,2345.83484325
2012.09.04,2347.60761800
2012.09.05,2338.63246900
2012.09.06,2411.56555500
2012.09.07,2520.51551500
2012.09.08,2538.86539467
2012.09.09,2557.21527433
2012.09.10,2575.56515400
2012.09.11,2666.80476900
2012.09.12,2762.33061600
2012.09.13,2920.29356200
2012.09.14,3100.10041400
2012.09.15,3127.96186567
2012.09.16,3155.82331733
2012.09.17,3183.68476900
2012.09.18,3226.13097000
2012.09.19,3271.54181600
2012.09.20,3266.36038100
2012.09.21,3276.69845200
2012.09.22,3265.85030467
2012.09.23,3255.00215733
2012.09.24,3244.15401000
2012.09.25,3135.35774200
2012.09.26,2993.96014500
2012.09.27,2935.39539800
2012.09.28,2842.39556200
2012.09.29,2824.25328300
2012.09.30,2806.11100400
2012.10.01,2787.96872500
2012.10.02,2742.39393600
2012.10.03,2692.81552200
2012.10.04,2710.86189900
2012.10.05,2738.48724300
2012.10.06,2732.84632067
2012.10.07,2727.20539833
2012.10.08,2721.56447600
2012.10.09,2615.18768700
2012.10.10,2478.10959500
2012.10.11,2393.61727700
2012.10.12,2274.30826000
2012.10.13,2254.78134300
2012.10.14,2235.25442600
2012.10.15,2215.72750900
2012.10.16,2234.36232900
2012.10.17,2299.47328800
2012.10.18,2344.99579200
2012.10.19,2293.99255400
2012.10.20,2275.53331033
2012.10.21,2257.07406667
2012.10.22,2238.61482300
2012.10.23,2114.97378800
2012.10.24,1986.48583500
2012.10.25,1899.14620600
2012.10.26,1793.67509200
2012.10.27,1778.88585640
2012.10.28,1764.09662080
2012.10.29,1749.30738520
2012.10.30,1734.51814960
2012.10.31,1719.72891400
2012.11.01,1733.65628700
2012.11.02,1681.64591000
2012.11.03,1666.90354233
2012.11.04,1652.16117467
2012.11.05,1637.41880700
2012.11.06,1660.01754100
2012.11.07,1580.18937100
2012.11.08,1435.98533800
2012.11.09,1304.36096400
2012.11.10,1263.42408200
2012.11.11,1222.48720000
2012.11.12,1181.55031800
2012.11.13,1015.33946500
2012.11.14,749.40248860
2012.11.15,467.62936100
2012.11.16,303.52519020
2012.11.17,297.21629283
2012.11.18,290.90739547
2012.11.19,284.59849810
2012.11.20,287.29318390
2012.11.21,345.46067440
2012.11.22,420.66362485
2012.11.23,495.86657530
2012.11.24,532.58914613
2012.11.25,569.31171697
2012.11.26,606.03428780
2012.11.27,684.24751050
2012.11.28,802.49857840
2012.11.29,967.14074850
2012.11.30,1123.62410000
2012.12.01,1157.01581500
2012.12.02,1190.40753000
2012.12.03,1223.79924500
2012.12.04,1303.67999800
2012.12.05,1375.90964200
2012.12.06,1444.23643900
2012.12.07,1515.23466900
2012.12.08,1539.34377333
2012.12.09,1563.45287767
2012.12.10,1587.56198200
2012.12.11,1698.26402400
2012.12.12,1765.37295000
2012.12.13,1755.42421800
2012.12.14,1733.29093000
2012.12.15,1742.76079133
2012.12.16,1752.23065267
2012.12.17,1761.70051400
2012.12.18,1852.68220600
2012.12.19,1922.15814200
2012.12.20,2030.49927600
2012.12.21,2065.57845000
2012.12.22,2063.86671700
2012.12.23,2062.15498400
2012.12.24,2060.44325100
2012.12.25,2030.72184550
2012.12.26,2001.00044000
2012.12.27,1920.62183400
2012.12.28,1790.09501700
2012.12.29,1788.21138233
2012.12.30,1786.32774767
2012.12.31,1784.44411300
2013.01.01,1843.36724100
2013.01.02,1902.29036900
2013.01.03,2016.78746700
2013.01.04,2190.44854800
2013.01.05,2233.45787533
2013.01.06,2276.46720267
2013.01.07,2319.47653000
2013.01.08,2423.14807100
2013.01.09,2558.12149900
2013.01.10,2708.68317200
2013.01.11,2828.06998700
2013.01.12,2858.74844600
2013.01.13,2889.42690500
2013.01.14,2920.10536400
2013.01.15,3010.09508400
2013.01.16,3062.78581900
2013.01.17,3175.52246900
2013.01.18,3306.73469200
2013.01.19,3346.26038650
2013.01.20,3385.78608100
2013.01.21,3425.31177550
2013.01.22,3464.83747000
2013.01.23,3580.89115700
2013.01.24,3684.86260400
2013.01.25,3795.98387800
2013.01.26,3815.81013433
2013.01.27,3835.63639067
2013.01.28,3855.46264700
2013.01.29,3914.13968200
2013.01.30,3898.98784900
2013.01.31,3877.08809200
2013.02.01,3924.32836000
2013.02.02,3903.66795533
2013.02.03,3883.00755067
2013.02.04,3862.34714600
2013.02.05,3864.19147300
2013.02.06,3876.79741600
2013.02.07,3845.44150900
2013.02.08,3856.65500200
2013.02.09,3849.38975567
2013.02.10,3842.12450933
2013.02.11,3834.85926300
2013.02.12,3842.29960900
2013.02.13,3847.54960800
2013.02.14,3836.50060900
2013.02.15,3809.92121100
2013.02.16,3814.46496325
2013.02.17,3819.00871550
2013.02.18,3823.55246775
2013.02.19,3828.09622000
2013.02.20,3747.54537200
2013.02.21,3605.83667000
2013.02.22,3547.84654600
2013.02.23,3498.02295000
2013.02.24,3448.19935400
2013.02.25,3398.37575800
2013.02.26,3306.28635500
2013.02.27,3290.01848300
2013.02.28,3266.55936100
2013.03.01,3252.16901500
2013.03.02,3250.04748433
2013.03.03,3247.92595367
2013.03.04,3245.80442300
2013.03.05,3300.78367600
2013.03.06,3351.78701800
2013.03.07,3404.58594100
2013.03.08,3488.50609000
2013.03.09,3511.54248900
2013.03.10,3534.57888800
2013.03.11,3557.61528700
2013.03.12,3574.51557400
2013.03.13,3582.39274200
2013.03.14,3624.76575600
2013.03.15,3636.47085500
2013.03.16,3624.02935667
2013.03.17,3611.58785833
2013.03.18,3599.14636000
2013.03.19,3530.63818500
2013.03.20,3533.21050400
2013.03.21,3475.44378500
2013.03.22,3453.97602100
2013.03.23,3434.73441500
2013.03.24,3415.49280900
2013.03.25,3396.25120300
2013.03.26,3384.21522700
2013.03.27,3367.15339200
2013.03.28,3377.87975600
2013.03.29,3362.66266650
2013.03.30,3347.44557700
2013.03.31,3332.22848750
2013.04.01,3317.01139800
2013.04.02,3247.83389500
2013.04.03,3088.44796100
2013.04.04,2978.28074700
2013.04.05,2866.84637600
2013.04.06,2850.80950267
2013.04.07,2834.77262933
2013.04.08,2818.73575600
2013.04.09,2790.60749800
2013.04.10,2835.35479900
2013.04.11,2889.98696800
2013.04.12,2894.84753800
2013.04.13,2854.25805433
2013.04.14,2813.66857067
2013.04.15,2773.07908700
2013.04.16,2756.90166600
2013.04.17,2646.93546300
2013.04.18,2527.37968200
2013.04.19,2484.32259100
2013.04.20,2477.47744900
2013.04.21,2470.63230700
2013.04.22,2463.78716500
2013.04.23,2529.66044000
2013.04.24,2624.08378800
2013.04.25,2739.54533100
2013.04.26,2801.51722400
2013.04.27,2839.84335167
2013.04.28,2878.16947933
2013.04.29,2916.49560700
2013.04.30,3054.41964600
2013.05.01,3092.82260100
2013.05.02,3193.64301500
2013.05.03,3337.77625300
2013.05.04,3384.85793233
2013.05.05,3431.93961167
2013.05.06,3479.02129100
2013.05.07,3663.39069200
2013.05.08,3854.80957600
2013.05.09,3958.19867400
2013.05.10,4071.80535900
2013.05.11,4086.21358900
2013.05.12,4100.62181900
2013.05.13,4115.03004900
2013.05.14,4188.36200800
2013.05.15,4247.56902300
2013.05.16,4249.20317600
2013.05.17,4302.90436000
2013.05.18,4318.95435700
2013.05.19,4335.00435400
2013.05.20,4351.05435100
2013.05.21,4387.41732200
2013.05.22,4312.92057500
2013.05.23,4206.96125400
2013.05.24,4084.58122800
2013.05.25,4060.90427100
2013.05.26,4037.22731400
2013.05.27,4013.55035700
2013.05.28,3989.87340000
2013.05.29,3798.44884000
2013.05.30,3648.48859600
2013.05.31,3399.58014500
2013.06.01,3319.32526967
2013.06.02,3239.07039433
2013.06.03,3158.81551900
2013.06.04,2903.01768600
2013.06.05,2578.29545000
2013.06.06,2379.46646200
2013.06.07,2260.62034400
2013.06.08,2218.71483333
2013.06.09,2176.80932267
2013.06.10,2134.90381200
2013.06.11,1907.09165700
2013.06.12,1604.87680700
2013.06.13,1450.50872600
2013.06.14,1302.97147300
2013.06.15,1277.66840367
2013.06.16,1252.36533433
2013.06.17,1227.06226500
2013.06.18,1214.17458000
2013.06.19,1093.03473700
2013.06.20,848.39499740
2013.06.21,639.13604500
2013.06.22,541.88201683
2013.06.23,444.62798867
